time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0551242988683,0.0938858741858,12.0123812241,0.0182592424681,0.0068155990598,0.0,-0.100309640515,0.23199482576,2.95558000619,-0.077886150067,0.00308685307397,0.0,432.79364592684993,433.67897756133857,434.87333052349703,431.3801702413723
1.3800000000000008,-0.0612978034805,0.108196767999,12.1946167706,0.0131412864749,0.00655649705587,0.0,-0.105474977802,0.244488961023,3.11851864826,-0.107342823281,-0.026350975329,0.0,465.50875727968725,463.1995209532823,465.94614601500734,463.6314635953064
1.4400000000000008,-0.0677651164926,0.123129033829,12.3861895348,0.00700790051572,0.00488890138068,0.0,-0.109922819807,0.252561790689,3.26684052269,-0.0935715802756,-0.0308457319166,0.0,460.398540071882,460.042601112242,461.3050598480029,462.38249650660754
1.5000000000000009,-0.0744417069071,0.138386802501,12.5823394129,0.000967216707252,0.00291720773803,0.0,-0.112462826863,0.255521789582,3.27148305975,-0.121268327565,-0.0372322410089,0.0,416.2142776681577,415.6544300242324,417.6772273093509,415.24453807516824
1.560000000000001,-0.0812351460365,0.153708932431,12.7789667248,6.27722302621,0.0008831263583,0.0,-0.113796440148,0.254584069358,3.28273376631,-0.105912846713,-0.0279577212356,0.0,419.18920414343853,419.99383971558143,416.5861794707987,417.91374398442974
1.620000000000001,-0.0880736985282,0.168852080834,12.9763133666,6.27089060884,6.28224089475,0.0,-0.113999930965,0.249620829013,3.29545197392,-0.104806012787,-0.0359994199645,0.0,419.9468039047217,419.24826824704314,418.31247407246065,418.39834790136774
1.680000000000001,-0.0948863086038,0.183539673151,13.177641605,6.26450929086,6.28057686613,0.0,-0.112891117113,0.239304455121,3.41513577907,-0.109646357104,-0.0149109325618,0.0,451.8700252839706,453.5666379100342,454.0486038614247,453.6504290770355
1.740000000000001,-0.101596163927,0.197432918823,13.3880872642,6.2581409103,6.27922827722,0.0,-0.110652869336,0.223073879816,3.5991497166,-0.0999201613651,-0.0453016857239,0.0,475.3347773968665,472.99989246220144,472.25567413508617,472.99613331511927
1.8000000000000012,-0.108156326685,0.210344746601,13.6043016803,6.25245083528,6.27684319225,0.0,-0.107795370964,0.206804600722,3.60796002196,-0.0862317989593,-0.0304833932924,0.0,419.6235720900666,420.90707290415077,418.7957808384347,419.97644133990207
1.8600000000000012,-0.114467602519,0.222003607459,13.8266323724,6.24730023348,6.27501392229,0.0,-0.10237264583,0.181245379459,3.80242181376,-0.0850780979602,-0.0304967119272,0.0,478.7187013359089,478.71745500101673,476.64588701025156,476.7285277804341
1.9200000000000013,-0.120459825008,0.232221399938,14.0548382054,6.2417908292,6.27323323208,0.0,-0.0972102104021,0.158888599677,3.80441727365,-0.110825718763,-0.028089650098,0.0,419.3893565690249,419.5980600355899,419.77388174863665,417.5253313934142
1.9800000000000013,-0.126083193447,0.240879107386,14.2858804835,6.23517541749,6.27119969634,0.0,-0.0900547020939,0.129046040516,3.89665570526,-0.109143721593,-0.0492125342898,0.0,449.033710982575,447.31622504219825,448.2117488457291,448.33780157893926
2.0400000000000014,-0.131153246592,0.24730745815,14.5286316937,6.22892919645,6.26804369937,0.0,-0.0785608094019,0.0844473143537,4.19396903304,-0.0955671497838,-0.0604184652492,0.0,509.4976030726573,508.69431224039147,508.1283467117403,509.09269271431486
2.1000000000000014,-0.135573169926,0.25134075122,14.7812080672,6.22332805341,6.26405324681,0.0,-0.0684259217079,0.0494835182488,4.22509523308,-0.0892577145477,-0.0828837416713,0.0,432.773307526471,430.8743990592968,431.5620313330286,432.0866459402443
2.1600000000000015,-0.13925973223,0.253032038476,15.0379709753,6.21812387195,6.25937128739,0.0,-0.0539706459886,0.00637527481341,4.33322142454,-0.0821212818516,-0.0697690656215,0.0,455.72239046487607,456.7648031168232,456.3391973585042,456.90252686291564
2.2200000000000015,-0.142034494533,0.252165659007,15.2991630905,6.21346595437,6.25548485879,0.0,-0.0381503568421,-0.0356865806257,4.37298858593,-0.069902406867,-0.0562995871403,0.0,435.1715949755371,436.2944906197654,435.56493998503436,436.5807402148655
2.2800000000000016,-0.143779760339,0.24866681493,15.5630697412,6.20898478006,6.25228961384,0.0,-0.0197193641009,-0.0813328285587,4.42366047898,-0.0865596630112,-0.0477713449889,0.0,439.9034821059391,440.60726450467956,440.0606785800267,438.6749593863537
2.3400000000000016,-0.144390807123,0.242415882797,15.8290074116,6.20398127597,6.24927039499,0.0,-0.000386592076491,-0.127480091802,4.44081011945,-0.0777120697782,-0.0559774597623,0.0,430.4122649137801,429.7154090298617,428.5974629677216,429.34286752847817
2.4000000000000017,-0.143911350043,0.233599758474,16.0923239129,6.19958966696,6.24561695123,0.0,0.0166332154989,-0.166743205412,4.33676074181,-0.0654200958799,-0.0731772040936,0.0,390.20115724534304,388.5885952845203,386.37273571735733,387.5249357276695
2.4600000000000017,-0.142058941601,0.22171789738,16.3570640608,6.19559963723,6.24113716819,0.0,0.0455778729924,-0.229697655439,4.48726269779,-0.0687527487925,-0.0778119967711,0.0,469.9844432413656,469.62100492820565,471.66159691739654,471.40110370187716
2.520000000000002,-0.13833604215,0.205902815804,16.6315885426,6.19178945164,6.23603689689,0.0,0.0790350935724,-0.29785089271,4.66277266661,-0.0546626433286,-0.105996567534,0.0,480.07346163590296,477.92414360911926,479.21746542265345,480.2847175831051
2.580000000000002,-0.132672627417,0.186278345056,16.9127005908,6.18898421786,6.23036898931,0.0,0.110295692257,-0.356556985052,4.70737101344,-0.0343718784685,-0.0779647838338,0.0,440.27121819155633,442.57660008486505,439.67752835584133,441.35415050015627
2.640000000000002,-0.124942609625,0.162928185345,17.198108177,6.1865712305,6.22579350912,0.0,0.147821056542,-0.42196032735,4.80573282204,-0.0556883024159,-0.0730478292406,0.0,457.7583758685788,458.14511604403185,459.564928525808,457.87110715170746
2.700000000000002,-0.115086608059,0.135965496061,17.4856583383,6.18306493311,6.22128962881,0.0,0.181089377528,-0.477086005337,4.77930496355,-0.0645970809713,-0.0794359538303,0.0,419.17346608696965,418.6130588834876,420.15566001098017,419.3798300509748
2.760000000000002,-0.102832804936,0.105116231815,17.7767445568,6.17955099224,6.21663642745,0.0,0.227843397024,-0.551552627121,4.92285176279,-0.0486316019448,-0.0740335199325,0.0,473.1101556693127,473.5215884186354,472.0354813913558,473.2638130241152
2.820000000000002,-0.0875457097854,0.0695311028984,18.0782905813,6.17636196523,6.21208989611,0.0,0.282193434291,-0.63487318792,5.12766719126,-0.0642054101357,-0.0795070950167,0.0,492.6304601541286,492.221592720404,492.76848898247664,491.6141288455429
2.880000000000002,-0.0690168791015,0.0290604811203,18.3903194372,6.17245143551,6.2070853573,0.0,0.335915470611,-0.714489793896,5.2725016178,-0.0671888819211,-0.0926455582541,0.0,477.4222154880727,476.4133351172594,476.8954442108182,476.6646537784288
2.940000000000002,-0.0474826959026,-0.0157949352593,18.7067503748,6.16888754627,6.20111787283,0.0,0.382388914872,-0.781011442658,5.27505628394,-0.0471642227368,-0.118745889493,0.0,435.53920880899517,433.34118327000954,433.43034624600637,435.107589376151
3.000000000000002,-0.0229415496688,-0.0648482780038,19.0246001657,6.16649761215,6.1947591179,0.0,0.436256185614,-0.854309208577,5.31958965274,-0.0281762070584,-0.0882259645718,0.0,446.13835088000627,448.6134120980793,448.10654616216624,449.6468062094526
3.0600000000000023,0.00509670151667,-0.118536835132,19.3467725747,6.16490765018,6.1904217385,0.0,0.49878656444,-0.935414131348,5.41889183346,-0.0233409641675,-0.0516062462626,0.0,464.40313688103544,467.26276026203846,465.59158542266874,465.9696694703564
3.1200000000000023,0.0371596421868,-0.177362496451,19.6769030428,6.16292019136,6.18724929259,0.0,0.570247631449,-1.02550521046,5.58452685067,-0.0744496824969,-0.0555376288701,0.0,487.04965526657617,486.7539282192864,488.480184587954,484.6524924662102
3.1800000000000024,0.0728579523907,-0.240748072914,20.009520129,6.1584908092,6.1835845282,0.0,0.619989801011,-1.08772496637,5.50296869147,-0.0725989871004,-0.075466426076,0.0,411.3636083247077,409.59153064836397,410.59911044385404,410.7585624021264
3.2400000000000024,0.111890946867,-0.308296309354,20.3400963083,6.15380372742,6.17942814634,0.0,0.681481831759,-1.16426695386,5.51599627025,-0.0924229276936,-0.0591190075373,0.0,440.49167092064937,441.8379230329465,442.7741621015611,441.134838840564
3.3000000000000025,0.15497226639,-0.380882162995,20.6741498351,6.14781445253,6.17633162189,0.0,0.75483553416,-1.25576761735,5.61839931553,-0.121787723277,-0.0397268162042,0.0,469.9311092633159,471.4304856308603,470.3926524568174,468.10422475835037
3.3600000000000025,0.202452595584,-0.45901056623,21.0137476142,6.14061619324,6.17396907485,0.0,0.828019363926,-1.3491637702,5.70086877538,-0.116567955666,-0.0386829757464,0.0,465.99462851607143,466.07553381434263,464.5595372075281,464.9564254742276
3.4200000000000026,0.254014769643,-0.542423435818,21.3550635437,6.13361632515,6.17146066767,0.0,0.890919651978,-1.43185692557,5.67622620202,-0.116858010787,-0.0489269734723,0.0,432.9269825837233,432.0629853124919,433.0971723868591,433.0601904472129
3.4800000000000026,0.309297469968,-0.630786798903,21.6940235574,6.12743561627,6.16835439406,0.0,0.952090751207,-1.51413435885,5.62248005038,-0.0842167646497,-0.0581692739109,0.0,423.9539816414337,423.15704950477556,421.69057265674894,424.4909496834005
3.5400000000000027,0.368360786031,-0.724263110802,22.0302455734,6.12219976877,6.16516247906,0.0,1.01696258687,-1.60218212318,5.58487734527,-0.0941817844353,-0.044759234633,0.0,428.6026503104912,429.73906361159555,428.5530095714306,427.69828512987937
3.6000000000000028,0.431753144686,-0.823636641632,22.3673960041,6.1167715846,6.16231208253,0.0,1.09632097988,-1.71073788217,5.65285065335,-0.0839268707588,-0.0536595363258,0.0,462.9072011151309,462.2048773760203,462.3794421648137,463.180228772469
3.660000000000003,0.499200486002,-0.928588783201,22.7024291357,6.11179649071,6.15878357956,0.0,1.15221186109,-1.78811245706,5.51538881551,-0.0809748563335,-0.071861650396,0.0,396.86714098867657,395.1894729858396,394.67841912524204,394.9443034921036
3.720000000000003,0.570572256466,-1.03896427851,23.0332794666,6.10687431023,6.15463136402,0.0,1.22719187811,-1.89148517991,5.51267887448,-0.0842471522969,-0.0643591630192,0.0,439.746479410973,440.3639358111572,441.38243895274206,441.1067269559961
3.780000000000003,0.646364372025,-1.15543016189,23.362810163,6.10176687982,6.15069931899,0.0,1.29952758273,-1.99114930993,5.47159133997,-0.0869362809646,-0.0679927576037,0.0,429.96251495386434,429.65115880424395,427.4707323503223,427.23519608846794
3.840000000000003,0.727086170205,-1.27867536843,23.6937050128,6.0963690381,6.14637025067,0.0,1.39152645723,-2.11745593954,5.55744082415,-0.0968306899946,-0.0821276828551,0.0,470.28896961349477,469.18885960256017,469.60808721841283,468.8334731200276
3.900000000000003,0.813089344254,-1.40917165655,24.027387745,6.09053265276,6.14154112781,0.0,1.47563723158,-2.23290770474,5.56489993709,-0.0981721927582,-0.0773898093731,0.0,446.2113401621771,446.5928371480664,446.693124302481,446.57564652187375
3.960000000000003,0.904683016233,-1.54732038994,24.3646249971,6.08463152682,6.13660753746,0.0,1.57785450901,-2.37252135674,5.6753227024,-0.098714077745,-0.0942661012384,0.0,480.60882708029004,479.3227025669844,479.127747039002,479.07900550019184
4.020000000000002,1.00151106587,-1.69263347246,24.7018180982,6.0784526186,6.1310182126,0.0,1.6501929388,-2.47177366119,5.56463814556,-0.113276313463,-0.0910232765658,0.0,409.05364071996814,409.33423537572986,411.0338343011773,409.7305940404719
